index,keyword_text,esi_1_count,esi_2_count,esi_3_count,esi_4_count,esi_5_count,sample_size,haf,mode_esi_raw,base_esi,is_red_flag,risk_tier,resource_estimate,high_acuity_pct
1756,bat encounter,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
17237,right side weakness,2,0,0,0,0,2,1.0,1,2,True,high,3,100.0
3025,cancer,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
5796,fall c2 fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
13599,pain post motor vehicle collision,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19468,swelling right eye,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
5770,fall 15 ft,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
626,abnormal potassium,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
5747,facial weakness,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
12946,neutropenic fever,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
17267,right sided facial tingling,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
3039,car vs motorcycle,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
5755,failed ett,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
11715,ludwigs angina,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
5758,failed stress test,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
5760,failed swallow test,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12940,neurosurg consult,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
17262,right sided facial pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1310,arm tremors,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
17259,right sided facial droop,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
12939,neurosurg,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
6921,g i bleed,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6920,fuo,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16411,requesting readmission,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
60,4th finger,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
17231,right side numbness,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
1280,arm lacs,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
10822,left palm laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
2722,brbrp,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
9352,l forearm injury,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19239,subungal,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17202,right shin pain,0,1,0,1,0,2,0.5,2,2,True,high,3,50.0
17201,right shin laceration,0,0,0,1,1,2,0.0,4,4,False,mode_based,1,0.0
12390,nausea constipation,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
9351,l forearm fracture,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11737,lumbar pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8054,humerous fracture,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
5840,fall headache,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
9349,l foot weakness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
13589,pain medication,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
56,4th digit laceration,0,0,1,0,1,2,0.0,3,3,False,mode_based,2,0.0
6890,frontal lobe bleed,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
17206,right shoulder arm pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6892,frontal mass,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
17230,right side neck pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1284,arm leg weakness,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
6906,ftt weak,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
634,abnormal test,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
16415,requesting rx refill,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
19234,substernal chest pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
17225,right side body pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17224,right side abdominal pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
16417,requesting shelter,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
9365,l great toe injury,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
9364,l great toe infection,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14621,pulled g tube,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
12388,nausea chest pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
1288,arm numbness resolved,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14989,r eye tearing,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20929,vomitng,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
6893,frostbite,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
9282,l femer fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
16454,requests rx,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
19271,suicidal ideation chest pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
16499,respiratory foreign body,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
10865,left shoulder deformity,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
2752,broken jaw,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16998,right inquinal pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1116,anger,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
16997,right index finger redness,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
6098,feels weird,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
2940,c1 c2 fracture,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
20578,urinary tract infection fevers,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
1141,ankle laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
16994,right index finger laceration,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
9210,l eye droop,2,0,0,0,0,2,1.0,1,2,True,high,3,100.0
16500,respiratory sx,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
19443,swelling left arm,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
12039,mid epig pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2936,c.p,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
16502,restless,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
12874,needs vascular,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6793,found on sidewalk,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6794,found outside,0,0,1,0,1,2,0.0,3,3,False,mode_based,2,0.0
16494,resp infection,0,1,0,1,0,2,0.5,2,2,True,high,3,50.0
1137,ankle foot injury,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2953,c3 fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
1135,ankle edema,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
21367,wound vac malfunction,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1133,ankle cellulitis,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
10858,left shin laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
17016,right knee laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
6073,feels queasy,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
11805,lymph node swelling,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6077,feels shakey,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1131,ankle bleeding,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15560,r o labor,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
13485,pain at catheter site,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1127,animal exposure,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
9220,l eye irratation,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11818,malaria,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16986,right humerous fracture,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16507,retained foreign body,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10873,left shoulder neck pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
14730,questions flea exposure,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
6147,femer fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
14731,questions lice,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
2757,broken toe,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
19310,suicidal ideation. anxiety,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
12030,mid,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20595,urinary tract infection transfer,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12862,needs stress test,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12029,micturition,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8096,hyperglycemia weakness,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
2920,c p palps,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
14933,r elbow,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6161,fetal demise,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16945,right hand pain s p fall,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8891,jaw tightness,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
698,abscess right cheek,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6143,felt faint,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14944,r elbow redness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16964,right heel infection,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19302,suicidal ideation self harm,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
9198,l elbow laceration,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2931,c spine fracture s,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6125,fell off bicycle,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11824,malfuntioning picc line,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11825,malnutrition,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12034,mid abdominal pain nausea vomiting,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15552,r o ischemic bowel,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
8180,hypotension lethargy,2,0,0,0,0,2,1.0,1,2,True,high,3,100.0
9193,l elbow bursitis,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6134,fell oob,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
1092,anal rectal pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
9192,l elbow abscess,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8093,hyperglycemia nausea vomiting,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
15550,r o ingestion,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
8079,hyperglycemia abdominal pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6059,feels faint,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
1205,anxious depression,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
5989,feeding tube clogged,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8070,hyper k,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
19275,suicidal ideation depressed,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
1187,anxiety med refill,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
9265,l facial injury,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
12051,middle finger injury,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17080,right lower abdominal pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20533,urinary difficulty,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
12890,nephrostomy tube dislodged,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
9232,l eye problem,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
5991,feeding tube dislodged,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17077,right leg wound,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
1178,anxiety alcohol intoxication,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
5995,feeding tube fell out,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17073,right leg ulcer,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6830,fracture l arm,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
17071,right leg swelling redness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20529,urinary catheter,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14966,r eye infx,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
12704,necrotic finger,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6839,fracture mandible,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
13568,pain left ear,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17106,right lower extremity pain lesion,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
6847,fracture r arm,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
2737,breast swelling,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
11774,lung ca,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
21359,wound redness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16458,requests testing,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
17098,right lower extremity pain erythema,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
20521,urianry retention,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14676,punched in face,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
5969,fatigue weakness,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
20525,urinary burning,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
1193,anxiety paranoia,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
17090,right lower extremity pain bruising,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17089,right lower extremity pain bleeding,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11786,lupus flare,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
6829,fracture l ankle,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
19279,suicidal ideation foot pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
672,abscess back,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6034,feeling sick,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20904,vomiting pregnant,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6808,fourniers gangrene,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
10853,left scapula pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17037,right leg abcess,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12455,nausea vomiting bodyaches,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2960,c6,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6804,found unresponsive,2,0,0,0,0,2,1.0,1,2,True,high,3,100.0
1145,ankle redness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19286,suicidal ideation hyperglycemia,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
9234,l eye reddness,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
6051,feels confused,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
10972,left testicle pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6055,feels dizzy,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17028,right lateral chest pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6033,feeling shaky,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
2964,c6fx,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
17066,right leg redness swelling,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
17046,right leg fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
2972,calcaneus fracture,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
15565,r o lice,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
10976,left thigh abscess,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
16471,resolved epistaxis,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
19281,suicidal ideation hearing voices,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
6823,fracture hand,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
14691,punture wound,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
20546,urinary issues,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
6821,fracture femur,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
6818,fracture elbow,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
20553,urinary retention constipation,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
6024,feeling overwhelmed,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11795,lv thrombus,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
1155,annorexia,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
21364,wound suture removal,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
10681,left leg hip pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
6587,foley not draining,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11504,low hemoglobin,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
7463,head tingling,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
21146,weakness vomiting,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
18577,shortness breath body edema,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
13926,peg,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2012,bilat lower extremity edema,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
4402,detoxing,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7873,hepatitis vaccine,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
18232,s p unwitnessed seizure,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
19971,toe necrosis,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
18575,shortness breath back pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
3446,chest pain s p motor vehicle collision,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
7674,headache x 2 months,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4396,detox please,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
18936,speech slurred,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
15249,r hip pain s p fall,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2016,bilat lower leg pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
8490,infected bug bite,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4391,detached retina,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
13928,peg tube,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
13200,numbness in jaw,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
14096,phlebitis,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15996,rafib,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
7673,headache x 2 days,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
18242,s p vtach,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
2406,blindness,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
3933,congested,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7485,headache alcohol intoxication,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4382,derm,0,1,0,1,0,2,0.5,2,2,True,high,3,50.0
10339,left eye discomfort,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7870,hepatic failure,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
4409,diabetic,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
14105,picc line bleeding,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
18224,s p turp,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
10083,leaking nephrostomy,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
19629,syncope vs. seizure,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
10077,leaking foley catheter,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19800,throat ca,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
3433,chest pain radiating back,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
19981,toe ulcer,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10079,leaking g tube,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
18946,spinal cord mass,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
4434,dialysis catheter clotted,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19801,throat closing,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
15404,r middle finger injury,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
4430,dialysis cath infection,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
8498,infected foot ulcer,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
10082,leaking ileostomy,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
11112,leg swelling redness,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
344,abdominal pain no bm,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7468,headace,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2000,bilat leg pains,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
2253,ble edema pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10347,left eye hematoma,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10086,leaking ostomy,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7874,here admission,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
18941,spinal abscess,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
18218,s p transplant,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
21142,weakness unable ambulate,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
3441,chest pain ruq pain,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
13925,pedestrian struck,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
346,abdominal pain nvd,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
18222,s p trip fall,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10108,left 3rd digit laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
2022,bilat pedal edema,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
3582,chills diarrhea,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
18275,sacral ulcer,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
331,abdominal pain luq,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
11117,leg tremors,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
4346,dental issue,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4344,dental infection,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
3455,chest pain shortness breath dizziness,2,0,0,0,0,2,1.0,1,2,True,high,3,100.0
2244,bladder spasms,1,0,1,0,0,2,0.5,1,2,True,high,3,50.0
3955,constipation abdominal pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
13212,numbness left leg,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12567,nausea vomiting x 3 days,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
12247,multiple concerns,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7507,headache confusion,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
10128,left achilles pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7508,headache congestion,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
7510,headache cough ili,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15258,r index finger infection,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2243,bladder pressure,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
4989,drugged,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15261,r index finger laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
3575,chicken pox exposure,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15854,r thigh abcess,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2239,bladder infx,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4325,delirious,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
2057,bilateral arm pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
12563,nausea vomiting x 2 weeks,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
4322,dehydration urinary tract infection,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
18841,sma occlusion,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
2059,bilateral arm swelling,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10135,left ankle foot pain,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
2038,bilat toe pain,0,0,0,2,0,2,0.0,4,4,False,mode_based,1,0.0
11239,lightheaded dizzy,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
14090,petechia,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
15989,radial ulnar fracture,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
19965,toe infx,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
4375,depression stress,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
15993,radius fracture,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
7670,headache x 1 month,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
4372,depression requesting detox,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
264,abdominal pain chills,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
18562,shortness breath afib,1,1,0,0,0,2,1.0,1,2,True,high,3,100.0
3578,chills abdominal pain,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
12540,nausea vomiting preg,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
15852,r testicular swelling,0,1,1,0,0,2,0.5,2,2,True,high,3,50.0
2247,blast crisis,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
8485,industrial accident,0,2,0,0,0,2,1.0,2,2,True,high,3,100.0
3948,conjunctivits,0,0,2,0,0,2,0.0,3,3,False,mode_based,2,0.0
10114,left 4th digit laceration,0,0,1,1,0,2,0.0,3,3,False,mode_based,2,0.0
